name,address,latitude,longitude,technicalPlatform,level,establishmentType,establishmentCode,services
CSR-D PUBLIC de LAMEKAHA (dist korhogo),,9.273,-5.643,,CENTRE_SANTE,PUBLIQUE,3032,
CSR-D PUBLIC de KOKO (s/p Napiélédougou),,9.114906667,-5.582241667,,CENTRE_SANTE,PUBLIQUE,7266,
CSR-D PUBLIC de SIOLOKAHA,,8.977,-5.641,,CENTRE_SANTE,PUBLIQUE,0973,
CSR-DM PUBLIC de KIEMOU,,9.05929,-5.5496,,CENTRE_SANTE,PUBLIQUE,0969,
CSR-DM PUBLIC de NAHOUOKAHA,,9.266021667,-5.5433,,CENTRE_SANTE,PUBLIQUE,2230,
CSU-DM PUBLIC de NAPIELEDOUGOU,,9.28325,-5.58525,,CENTRE_SANTE,PUBLIQUE,0970,
CSR-D PUBLIC de SIELEKAHA,,9.643473333,-5.630528333,,CENTRE_SANTE,PUBLIQUE,2214,
CSR-D PUBLIC de TAHOUARA,,9.651505,-5.650486667,,CENTRE_SANTE,PUBLIQUE,6290,
CSR-DM PUBLIC de SOHOUO,,9.59512,-5.65804,,CENTRE_SANTE,PUBLIQUE,1718,
CSR-D PUBLIC BODONON,,9.575688333,-5.663081667,,CENTRE_SANTE,PUBLIQUE,2167,
CSR-D PUBLIC de KOKAHA,,9.636466667,-5.73687,,CENTRE_SANTE,PUBLIQUE,6689,
CSR-DM PUBLIC de KONI,,9.588626667,-5.687166667,,CENTRE_SANTE,PUBLIQUE,9470,
CSR-DM PUBLIC de PONVOGO,,9.555698333,-5.692918333,,CENTRE_SANTE,PUBLIQUE,2228,
CSR-D PUBLIC de KOMBOLOKORO,,9.457143333,-5.97689,,CENTRE_SANTE,PUBLIQUE,0975,
CSR-D PUBLIC de MARA,,9.724598333,-6.025501667,,CENTRE_SANTE,PUBLIQUE,2218,
CSR-D PUBLIC de OUMBOLO,,9.369246667,-5.963345,,CENTRE_SANTE,PUBLIQUE,2024,
CSR-D PUBLIC de PITIENGOMON,,9.764,-6.063,,CENTRE_SANTE,PUBLIQUE,0978,
CSR-DM PUBLIC de SEGUETIELE,,9.50445,-6.11627,,CENTRE_SANTE,PUBLIQUE,1505,
CSR-DM  PUBLIC de  TARATO,,9.539718333,-5.99992,,CENTRE_SANTE,PUBLIQUE,7888,
CSU-DM PUBLIC de NIOFOIN,,9.61904,-6.08021,,CENTRE_SANTE,PUBLIQUE,0976,
CSR-D PUBLIC de N'GANON,,9.683721667,-5.995118333,,CENTRE_SANTE,PUBLIQUE,0329,
CSR-DM PUBLIC de  LOULO,,10.37909833,-5.813861667,,CENTRE_SANTE,PUBLIQUE,2717,
CSR-DM PUBLIC de MIBRIGUE,,10.28615167,-5.798155,,CENTRE_SANTE,PUBLIQUE,2169,
CSU-D PUBLIC de BOUGOU (dist. KORHOGO),,10.222,-5.866,,CENTRE_SANTE,PUBLIQUE,1504,
CSR-DM PUBLIC de SOLOGNOUGO,,10.1366,-6.070781667,,CENTRE_SANTE,PUBLIQUE,1474,
CSR-DM PUBLIC de TIOROTIERI,,10.09018667,-6.208196667,,CENTRE_SANTE,PUBLIQUE,0968,
CSU-DM PUBLIC de KATOGO,,10.14588333,-6.12874,,CENTRE_SANTE,PUBLIQUE,0965,
CSR-D PUBLIC de SEKONKAHA,,9.90722,-5.821771667,,CENTRE_SANTE,PUBLIQUE,2219,
CSR-DM PUBLIC de KALOA,,10.003,-6.051,,CENTRE_SANTE,PUBLIQUE,0327,
CSR-DM PUBLIC de MASSEGUERE,,9.947118333,-6.156766667,,CENTRE_SANTE,PUBLIQUE,2231,
CSR-DM PUBLIC de NAFOUN,,9.815,-5.83,,CENTRE_SANTE,PUBLIQUE,0331,
CSR-DM PUBLIC de NAFOUN M’BENGUE,,9.810668333,-5.829131667,,CENTRE_SANTE,PUBLIQUE,2170,
CSR-DM PUBLIC de POUNGBE,,9.90148,-5.77694,,CENTRE_SANTE,PUBLIQUE,1502,
CSR-DM PUBLIC de TONGON,,9.904025,-5.726836667,,CENTRE_SANTE,PUBLIQUE,0572,
CSU-DM PUBLIC de M'BENGUE,,10.004385,-5.898558333,,CENTRE_SANTE,PUBLIQUE,0966,
CSR-D PUBLIC de BALLEKAHA,,9.511,-5.479,,CENTRE_SANTE,PUBLIQUE,1722,
CSR-D PUBLIC de BAHOUAKAHA,,9.498,-5.412,,CENTRE_SANTE,PUBLIQUE,1506,
CSR-DM PUBLIC de DOHIRIGUEKAHA,,9.468401667,-5.389773333,,CENTRE_SANTE,PUBLIQUE,2232,
CSR-DM PUBLIC de KAGBOLODOUGOU,,9.397,-5.403,,CENTRE_SANTE,PUBLIQUE,0979,
CSR-DM PUBLIC de PEGUEKAHA,,9.4906,-5.4226,,CENTRE_SANTE,PUBLIQUE,0956,
CSR-D PUBLIC de OUOLLOH,,9.545036667,-5.423376667,,CENTRE_SANTE,PUBLIQUE,2637,
CSR-D PUBLIC de TIONGOLOKAHA,,9.627328333,-5.428266667,,CENTRE_SANTE,PUBLIQUE,7972,
CSR-DM PUBLIC de  LOKAHA 2,,9.533121667,-5.363878333,,CENTRE_SANTE,PUBLIQUE,2724,
CSR-DM PUBLIC de FODIOLOKAHA,,9.487401667,-5.357113333,,CENTRE_SANTE,PUBLIQUE,2235,
CSR-DM PUBLIC de NAKOUROUBELEKAHA,,9.611243333,-5.459431667,,CENTRE_SANTE,PUBLIQUE,2234,
CSR-DM PUBLIC de NONGOFIGUEKAHA,,9.460828333,-5.353513333,,CENTRE_SANTE,PUBLIQUE,2233,
CSU-DM PUBLIC de SINEMATIALI,,9.58684,-5.384258333,,CENTRE_SANTE,PUBLIQUE,0981,
ONG PRIVE SOUNYEGNON de KORHOGO,,9.58543,-5.396218333,,CENTRE_SANTE,PRIVE,2176,
CSU-D PUBLIC de SAN PEDRO,,4.9613,-7.0798,,CENTRE_SANTE,PUBLIQUE,1146,
CMS PUBLIC SOGB de GRAND-BEREBY,,4.581385,-7.146929,,CENTRE_SANTE,PUBLIQUE,4268,
CSR-D CONFESSIONNEL Médico-Pastoral de GRAND-BEREBY,,4.649,-6.927,,CENTRE_SANTE,CONFESSIONNEL,,
CSR-D PUBLIC de NERO BROUSSE,,4.80707,-6.92407,,CENTRE_SANTE,PUBLIQUE,1742,
CSR-DM PUBLIC de HEKE VILLAGE,,4.76691,-7.11837,,CENTRE_SANTE,PUBLIQUE,1525,
CSR-DM PUBLIC de KAKO,,4.77494,-7.02416,,CENTRE_SANTE,PUBLIQUE,2480,
CSR-DM PUBLIC de OUEOULO,,4.66947,-7.08328,,CENTRE_SANTE,PUBLIQUE,1522,
CSR-I PUBLIC de ADJAMENE,,4.76663,-6.84689,,CENTRE_SANTE,PUBLIQUE,0343,
CSU-DM PUBLIC de GRAND-BEREBY,,4.650235,-6.924176,,CENTRE_SANTE,PUBLIQUE,1140,
CMS PRIVE SAPH de SAN-PEDRO,,5.099099999,-6.6435,,CENTRE_SANTE,PRIVE,2071,
CSR-D PUBLIC de GAGNI,,5.0535,-6.7474,,CENTRE_SANTE,PUBLIQUE,7045,
CSR-DM PUBLIC de DAGADJI,,5.16625,-6.81418,,CENTRE_SANTE,PUBLIQUE,0354,
CSR-DM PUBLIC de DJAPADJI,,5.28992,-6.8339,,CENTRE_SANTE,PUBLIQUE,0356,
CSR-I PUBLIC de GLIGBEUADJI,,5.20681,-6.70824,,CENTRE_SANTE,PUBLIQUE,0856,
CSU-DM PUBLIC de DOBA,,5.1211,-6.8135,,CENTRE_SANTE,PUBLIQUE,2699,
CSU-DM PUBLIC de DOGBO,,5.199788,-6.830664,,CENTRE_SANTE,PUBLIQUE,2438,
CENTRE POUR LES SOINS CONTRE ULCERE DE BURILI,,4.737601667,-6.655746667,,CENTRE_SANTE,PRIVE,2069,
CHR PUBLIC de SAN-PEDRO,,4.746386667,-6.63578,,CHR,PUBLIQUE,1145,
CLINIQUE Centrale de SAN PEDRO,,4.747813333,-6.62972,,CLINIQUE_PRIVEE,PRIVE,9760,
CMS PRIVE SCASO ( ex HEVEGO),,4.74341,-6.61999,,CENTRE_SANTE,PRIVE,2018,
CMS PRIVE Sempa de SAN PEDRO,,4.737148,-6.619863,,CENTRE_SANTE,PRIVE,2015,
CSR-D PUBLIC de  BRAHIMAKRO,,4.76392,-6.66141,,CENTRE_SANTE,PUBLIQUE,7970,
CSR-D PUBLIC de MOUSSADOUGOU,,4.90833,-6.34833,,CENTRE_SANTE,PUBLIQUE,2700,
CSR-I PUBLIC de MONOGAGA,,4.806,-6.445,,CENTRE_SANTE,PUBLIQUE,,
CSR-I PUBLIC de WATTE,,4.93195,-6.77888,,CENTRE_SANTE,PUBLIQUE,2019,
CSU-M CONFESSIONNEL Notre Dame de la Consolation de SAN-PEDRO,,4.767468333,-6.673726667,,CENTRE_SANTE,CONFESSIONNEL,1489,
CSU-M PUBLIC TERRE ROUGE de SAN-PEDRO,,4.772091667,-6.662143333,,CENTRE_SANTE,PUBLIQUE,7044,
CSU-M PUBLIC ZIMBABWE de SAN-PEDRO,,4.7608,-6.6653,,CENTRE_SANTE,PUBLIQUE,7043,
CSU-M PUBLIC HKB de SAN PEDRO,,4.7783,-6.6518,,CENTRE_SANTE,PUBLIQUE,0367,
CSUS-CAT PUBLIC de SAN-PEDRO,,4.746802,-6.636169,,CENTRE_SANTE,PUBLIQUE,1149,
CSUS-CDV PRIVE Centre Espérance APROSAM de SAN PEDRO,,4.778338333,-6.651838333,,CENTRE_SANTE,PRIVE,7051,
CSUS-CDV PUBLIC AIBEF de SAN PEDRO,,4.775524,-6.650883,,CENTRE_SANTE,PRIVE,7050,
CSUS-PMI PUBLIC de SAN-PEDRO,,4.776022,-6.653393,,CENTRE_SANTE,PUBLIQUE,1147,
CSUS-SSSU PUBLIC de SAN-PEDRO,,4.77256,-6.646385,,CENTRE_SANTE,PUBLIQUE,1148,
HG CONFESSIONNEL de SAN-PEDRO,,4.76691,-6.675633333,,CH,CONFESSIONNEL,,
CMS PUBLIC COOPAGA DE GABIADJI,,5.022,-6.5472,,CENTRE_SANTE,PUBLIQUE,2072,
CSR-D PUBLIC de ABOKRO,,5.227600001,-6.6021,,CENTRE_SANTE,PUBLIQUE,2073,
CSR-D PUBLIC de FAYE (s,,4.994488333,-6.636906667,,CENTRE_SANTE,PUBLIQUE,2589,
CSR-DM PUBLIC de GNITY,,5.127506667,-6.569515,,CENTRE_SANTE,PUBLIQUE,1478,
CSR-DM PUBLIC de MENE-CENTRE,,5.05431,-6.43188,,CENTRE_SANTE,PUBLIQUE,1143,
CSR-DM PUBLIC de NABOVILLE,,5.100763333,-6.61423,,CENTRE_SANTE,PUBLIQUE,2274,
CSR-DM PUBLIC de NONOUA,,5.0255,-6.3715,,CENTRE_SANTE,PUBLIQUE,2275,
CSR-DM PUBLIC de TOUIH,,5.25854,-6.53291,,CENTRE_SANTE,PUBLIQUE,0362,
CSR-I PUBLIC de BLAHOU,,4.92894,-6.56051,,CENTRE_SANTE,PUBLIQUE,0358,
CSR-I PUBLIC de GOH,,5.23213,-6.59943,,CENTRE_SANTE,PUBLIQUE,2020,
CSU-DM PUBLIC de GABIADJI,,5.015705,-6.555996667,,CENTRE_SANTE,PUBLIQUE,0085,
CSU-DM PUBLIC de OLODIO,,4.714596667,-7.46926,,CENTRE_SANTE,PUBLIQUE,1238,
CMS PRIVE de BLIDOUBA,,4.526568333,-7.478033333,,CENTRE_SANTE,PRIVE,1902,
CSR-DM PUBLIC de DJAMADIOKE,,4.42774,-7.47349,,CENTRE_SANTE,PUBLIQUE,1236,
CSR-D PUBLIC de SOUBLAKE,,4.3702,-7.4565,,CENTRE_SANTE,PUBLIQUE,0464,
CLINIQUE BON SAMARITAIN DE SOUBRE,,4.423471667,-7.364875,,CLINIQUE_PRIVEE,PRIVE,2491,
CMS PRIVE de GLIKE,,4.48406,-7.3127,,CENTRE_SANTE,PRIVE,1904,
CSR-D PUBLIC de MENEKE,,4.51997,-7.27545,,CENTRE_SANTE,PUBLIQUE,0103,
CSR-D PUBLIC de NEKA VILLAGE,,4.42302,-7.35449,,CENTRE_SANTE,PUBLIQUE,0448,
CSR-D PUBLIC de SEKREKE,,4.45571,-7.30222,,CENTRE_SANTE,PUBLIQUE,2445,
CSR-D PUBLIC de SOUKE,,4.38083,-7.42323,,CENTRE_SANTE,PUBLIQUE,7054,
CSU-I PUBLIQUE de TABOU,,4.426506667,-7.364693333,,CENTRE_SANTE,PUBLIQUE,7189,
CSUS-SSSU PUBLIC de TABOU,,4.417728424,-7.36297512,,CENTRE_SANTE,PUBLIQUE,7056,
HG PUBLIC de TABOU,,4.416596667,-7.356846667,,CH,PUBLIQUE,1240,
INF-P PUBLIC Prison Civil MAC de TABOU,,4.413705,-7.3581,,CENTRE_SANTE,PUBLIQUE,0577,
CMS PRIVE de IBOKE,,4.682868333,-7.406836667,,CENTRE_SANTE,PRIVE,1903,
CSR-D PUBLIC de HYRRE,,4.6828,-7.4068,,CENTRE_SANTE,PUBLIQUE,1237,
CSR-I PUBLIC de GNENAHOLEKE,,4.610693333,-7.385298333,,CENTRE_SANTE,PUBLIQUE,0544,
CMS PRIVE de GBAPET,,4.97499,-7.49651,,CENTRE_SANTE,PRIVE,1901,
CSR-I PUBLIC de NIPLOU,,4.826158333,-7.39625,,CENTRE_SANTE,PUBLIQUE,0543,
CSU-DM PUBLIC de GRABO,,4.924213,-7.497139,,CENTRE_SANTE,PUBLIQUE,1232,
CSU-I PUBLIC de GRABO,,4.924799999,-7.4954,,CENTRE_SANTE,PUBLIQUE,7194,
CMS PRIVE de NEKA,,5.099975,-7.25,,CENTRE_SANTE,PRIVE,1900,
CSR-D PUBLIC de KARIE,,5.43901,-7.34913,,CENTRE_SANTE,PUBLIQUE,2092,
CSR-D PUBLIC de MAHINO,,5.10863,-7.41668,,CENTRE_SANTE,PUBLIQUE,1400,
CSR-DM PUBLIC de PARA,,5.52058,-7.33123,,CENTRE_SANTE,PUBLIQUE,1227,
CSR-DM PUBLIC de YOUKOU,,5.28023,-7.31496,,CENTRE_SANTE,PUBLIQUE,0460,
CSU-DM PUBLIC de DJOUROUTOU,,5.36451,-7.29123,,CENTRE_SANTE,PUBLIQUE,1234,
CSU-DM PUBLIC de YAOU (S/P D'AYAME)(non fonctionnel),,5.798599999,-3.1396,,CENTRE_SANTE,PUBLIQUE,0297,
CSR-D PUBLIC de BABIANÉHA (non fonctionnel),,5.15402267,-3.39476242,,CENTRE_SANTE,PUBLIQUE,,
CSR-DM PUBLIC  de KAKOUKRO LIMITE,,5.97176,-3.17877,,CENTRE_SANTE,PUBLIQUE,4443,
CSR-DM PUBLIC de APPOUASSO,,5.96006,-3.17801,,CENTRE_SANTE,PUBLIQUE,1617,
CSR-DM PUBLIC de SONGAN,,6.10622,-3.21195,,CENTRE_SANTE,PUBLIQUE,0419,
CSU-DM PUBLIC de BIANOUAN,,6.01379,-3.19168,,CENTRE_SANTE,PUBLIQUE,0293,
CSU-DM PUBLIC de KETESSO,,5.8712,-3.17443,,CENTRE_SANTE,PUBLIQUE,0295,
CABINET DE SOINS INFIRMIER D'AKAKRO,,5.299178333,-3.053995,,CENTRE_SANTE,PRIVE,,
CMS PRIVE de EHANIA,,5.31232,-3.05293,,CENTRE_SANTE,PRIVE,2011,
CSR-DM PUBLIC de EBOUE,,5.34465827,-3.12249533,,CENTRE_SANTE,PUBLIQUE,0306,
CSU-D PUBLIC de ADJOUAN,,5.30524,-3.15462,,CENTRE_SANTE,PUBLIQUE,0302,
CENTRE DE SOINS DE SANTE DE DIBY,,5.659501667,-2.978066667,,CENTRE_SANTE,PRIVE,,
CSR-DM PUBLIC de BAFFIA,,5.53357,-2.99033,,CENTRE_SANTE,PUBLIQUE,1329,
CSR-DM PUBLIC de DIBY,,5.65375,-2.98556,,CENTRE_SANTE,PUBLIQUE,0305,
CSR-DM PUBLIC de KOFFIKRO AFFEMA,,5.57905,-2.98008,,CENTRE_SANTE,PUBLIQUE,0308,
CSR-DM PUBLIC de MOUYASSUE,,5.36515,-3.0925,,CENTRE_SANTE,PUBLIQUE,2736,
CSUS-CDV COMMUNAUTAIRE de MAFERE,,5.41480882,-3.02853643,,CENTRE_SANTE,PUBLIQUE,1843,
HG PUBLIC de MAFERE,,5.41437628,-3.03318318,,CH,PUBLIQUE,0347,
CSR-DM PUBLIC de ABOULIE,,5.45252,-2.92391,,CENTRE_SANTE,PUBLIQUE,0196,
CSR-DM PUBLIC de KOTOKA,,5.52002,-2.87756,,CENTRE_SANTE,PUBLIQUE,0198,
CSR-DM PUBLIC de M'POSSA,,5.47770503,-2.85449741,,CENTRE_SANTE,PUBLIQUE,1955,
CSR-DM PUBLIC de NIAMIENLESSA,,5.45806,-2.83709,,CENTRE_SANTE,PUBLIQUE,1959,
CSR-DM PUBLIC de TOLIESSO,,5.49728,-2.89754,,CENTRE_SANTE,PUBLIQUE,1579,
CSU-DM PUBLIC de AFFIENOU,,5.40669,-2.93132,,CENTRE_SANTE,PUBLIQUE,0303,
CSU-DM PUBLIC de KOUAKRO,,5.4487673,-2.90870611,,CENTRE_SANTE,PUBLIQUE,0346,
CABINET DE SOINS INFIRMIER D'ADAMADOUGOU ( KOHOUROU),,5.484,-3.347,,CENTRE_SANTE,PRIVE,,
CENTRE DE SOINS DE SANTE DE N'ZIKRO,,5.3937,-3.4032,,CENTRE_SANTE,PRIVE,,
CLINIQUE EL RAPHA D'AHIGBE KOFFIKRO,,5.40586379,-3.37528612,,CLINIQUE_PRIVEE,PRIVE,,
CMS PRIVE de TOUMANGUIE,,5.35535,-3.3701,,CENTRE_SANTE,PRIVE,2010,
CSR-DM PUBLIC de AYENOUAN,,5.37024,-3.32982,,CENTRE_SANTE,PUBLIQUE,0292,
CSR-DM PUBLIC de BABADOUGOU,,5.4098,-3.3519,,CENTRE_SANTE,PUBLIQUE,9809,
CSR-DM PUBLIC de KOHOUROU,,5.48051,-3.33342,,CENTRE_SANTE,PUBLIQUE,1530,
CSR-DM PUBLIC de N'ZIKRO,,5.393,-3.40401,,CENTRE_SANTE,PUBLIQUE,1953,
CSU-DM PUBLIC de ADAOU,,5.4249897,-3.26671661,,CENTRE_SANTE,PUBLIQUE,2327,
CSU-DM PUBLIC de AHIGBE KOFFIKRO,,5.40283,-3.38058,,CENTRE_SANTE,PUBLIQUE,0166,
CHR PUBLIC de ABOISSO,,5.469900001,-3.208,,CHR,PUBLIQUE,0272,
CLINIQUE  SOURCE DE VIE   D'ABOISSO,,5.4717,-3.2046,,CLINIQUE_PRIVEE,PRIVE,,
CLINIQUE MEDICALE DE SANWI  D'ABOISSO,,5.467900001,-3.2067,,CLINIQUE_PRIVEE,PRIVE,,
CLINIQUE SAINTE FAMILLE D'ABOISSO,,5.4714,-3.2034,,CLINIQUE_PRIVEE,PRIVE,,
CMS DM PRIVE MIGRONS de ABOISSO,,5.46897,-3.20062,,CENTRE_SANTE,PRIVE,0273,
CSR-D PUBLIC de AYEBO,,5.441633,-3.264708,,CENTRE_SANTE,PUBLIQUE,1484,
CSR-D PUBLIC de BAKRO,,5.50086,-3.24874,,CENTRE_SANTE,PUBLIQUE,1101,
CSR-DM PUBLIC de ASSOUBA,,5.45732061,-3.26271405,,CENTRE_SANTE,PUBLIQUE,0218,
CSU-DM PUBLIC de KRINDJABO,,5.3949,-3.21557,,CENTRE_SANTE,PUBLIQUE,0279,
CSU-D PUBLIC DISPENSAIRE URBAIN de ABOISSO,,5.4746005,-3.20599534,,CENTRE_SANTE,PUBLIQUE,2328,
CSUS-CAT PUBLIC de ABOISSO,,5.47500873,-3.20643097,,CENTRE_SANTE,PUBLIQUE,2179,
CSUS-PMI PUBLIC de ABOISSO,,5.4677,-3.2066,,CENTRE_SANTE,PUBLIQUE,0274,
CSUS-SSSU PUBLIC de ABOISSO,,5.4746,-3.2062,,CENTRE_SANTE,PUBLIQUE,0275,
DDS PUBLIC de ABOISSO,,5.47444873,-3.20629936,,CENTRE_SANTE,PUBLIQUE,0276,
ICT ESC GENDAMERIE  ABOISSO,,5.471631667,-3.210778333,,CENTRE_SANTE,PUBLIQUE,,
INF-P PUBLIC INFAS de ABOISSO,,5.464338333,-3.211083333,,CENTRE_SANTE,PUBLIQUE,1970,
INF-P PUBLIC Prison Civil MAC d'ABOISSO,,5.469471667,-3.206705,,CENTRE_SANTE,PUBLIQUE,2184,
CSR-D PUBLIC de AKRESSI,,5.666,-3.078,,CENTRE_SANTE,PUBLIQUE,2330,
CSR-DM PUBLIC de KOUKOURANDOUMI,,5.50957,-3.18488,,CENTRE_SANTE,PUBLIQUE,'0074,
HG PUBLIC de AYAME,,5.6041,-3.1576,,CH,PUBLIQUE,0291,
CSR-DM PUBLIC de EBIKRO N'DAKRO,,5.72415,-3.10887,,CENTRE_SANTE,PUBLIQUE,1954,
CSR-DM PUBLIC de SANHOUNKRO,,5.785499999,-3.1336,,CENTRE_SANTE,PUBLIQUE,2182,
CSR-DM PUBLIC de TOUMANGUIE VILLAGE,,5.2947,-3.3647,,CENTRE_SANTE,PUBLIQUE,2183,
CSR-D PUBLIC de DJIMINIKOFFIKRO,,5.286800001,-3.4536,,CENTRE_SANTE,PUBLIQUE,1956,
CSR-DM PUBLIC de ASSOMLAN,,5.19597,-3.3022,,CENTRE_SANTE,PUBLIQUE,0287,
CSR-DM PUBLIC DE BONDOUKOU (dist. ADIAKE),,5.226299999,-3.3926,,CENTRE_SANTE,PUBLIQUE,2185,
CSR-DM PUBLIC de ETUESSIEKA,,5.182800001,-3.3212,,CENTRE_SANTE,PUBLIQUE,7112,
CSR-DM PUBLIC de KACOUKRO,,5.2943,-3.37312,,CENTRE_SANTE,PUBLIQUE,6682,
CSR-DM PUBLIC de MELEKOUKRO,,5.19897,-3.32056,,CENTRE_SANTE,PUBLIQUE,1957,
CSR-DM PUBLIC de EPLEMEN,,5.30144329,-3.26603807,,CENTRE_SANTE,PUBLIQUE,2764,
CSU-D PUBLIC des GENS de MER (MARINE) de ADIAKE,,5.28277378,-3.30107299,,CENTRE_SANTE,PUBLIQUE,1542,
HG PUBLIC de ADIAKE,,5.28551317,-3.29878409,,CH,PUBLIQUE,0281,
CSU-DM PUBLIC de ABY,,5.3017,-3.17036,,CENTRE_SANTE,PUBLIQUE,0299,
CSR-DM  PUBLIC de ABIATY,,5.288799999,-3.1682,,CENTRE_SANTE,PUBLIQUE,7990,
CSR-DM PUBLIC de AKOUNOUGBE,,5.17942,-3.1809,,CENTRE_SANTE,PUBLIQUE,0282,
CSR-DM PUBLIC de MOHOUA,,5.14961,-3.11756,,CENTRE_SANTE,PUBLIQUE,1512,
CSU-DM PUBLIC de ETUEBOUE,,5.20565,-3.21402,,CENTRE_SANTE,PUBLIQUE,0289,
CSR-DM PUBLIC de ASSINIE FRANCE,,5.12184,-3.27905,,CENTRE_SANTE,PUBLIQUE,0284,
CSR-DM PUBLIC de ASSINIE MAFIA,,5.13583522,-3.28994677,,CENTRE_SANTE,PUBLIQUE,0285,
CSR-DM PUBLIC de ASSOUINDE,,5.16659458,-3.47566301,,CENTRE_SANTE,PUBLIQUE,6683,
CMS ONG CENTRE ESPOIR DE ADJOUFFOU GRAND-BASSAM,,5.20861403,-3.74543039,,CENTRE_SANTE,PRIVE,1413,
CSR-D PUBLIC Centre Zone de GRAND-BASSAM,,5.20706769,-3.73584662,,CENTRE_SANTE,PUBLIQUE,0243,
CSR-DM PUBLIC de EBRAH,,5.27886,-3.74323,,CENTRE_SANTE,PUBLIQUE,0237,
CSR-DM PUBLIC de MOOSSOU,,5.221000001,-3.7233,,CENTRE_SANTE,PUBLIQUE,0242,
CSR-DM PUBLIC de VITRE I,,5.24447,-3.77699,,CENTRE_SANTE,PUBLIQUE,1496,
CSR-DM PUBLIC de VITRE II,,5.278524,-3.801142,,CENTRE_SANTE,PUBLIQUE,1497,
CSU-D PUBLIC de GRAND-BASSAM,,5.198999999,-3.7349,,CENTRE_SANTE,PUBLIQUE,0049,
CSUS-PMI PUBLIC de GRAND-BASSAM,,5.21400001,-3.7307,,CENTRE_SANTE,PUBLIQUE,0239,
CSUS-SSSU-SAJ PUBLIC de GRAND-BASSAM,,5.197799999,-3.7424,,CENTRE_SANTE,PUBLIQUE,1510,
HG PUBLIC de GRAND-BASSAM,,5.20706274,-3.73576454,,CH,PUBLIQUE,0238,
INF-PV CRFLD de GRAND-BASSAM,,5.2127,-3.7511,,CENTRE_SANTE,PRIVE,9998,
IINF-P PUBLIC Prison Civil MAC de GRAND BASSAM,,5.197899999,-3.7424,,CENTRE_SANTE,PUBLIQUE,2188,
ONG ABICOM de GRAND-BASSAM,,5.293099999,-3.5879,,CENTRE_SANTE,PRIVE,9126,
CENTRE SAINT DOMINIQUE DE BONOUA,,5.27299,-3.59819,,CENTRE_SANTE,PRIVE,2186,
CSR-D PUBLIC de ADIAHO,,5.28721286,-3.61586222,,CENTRE_SANTE,PUBLIQUE,1184,
CSR-DM PUBLIC de LARABIA,,5.3239,-3.47695,,CENTRE_SANTE,PUBLIQUE,0916,
CSR-DM PUBLIC DE MOHAME,,5.171599999,-3.5497,,CENTRE_SANTE,PUBLIQUE,2506,
CSR-DM PUBLIC de SAMO,,5.2786,-3.52324,,CENTRE_SANTE,PUBLIQUE,0023,
CSR-DM PUBLIC de YAOU (s/p Bonoua),,5.24171,-3.6295,,CENTRE_SANTE,PUBLIQUE,0210,
CSUS-SSSU-SAJ PUBLIC de BONOUA,,5.278999999,-3.5881,,CENTRE_SANTE,PUBLIQUE,2187,
HG CONFESSIONNNEL DON Orione de BONOUA,,5.27694703,-3.58789314,,CH,CONFESSIONNEL,6679,
HG PUBLIC de BONOUA,,5.27346,-3.50982,,CH,PUBLIQUE,0215,
CMS PRIVE de BONGO SAPH,,5.50202,-3.51762,,CENTRE_SANTE,PRIVE,2657,
CSR-DM PUBLIC de AKROABA-ALOUDJEKOA,,5.41203,-3.51291,,CENTRE_SANTE,PUBLIQUE,1459,
CSR-DM PUBLIC de ONO SALCI,,5.45629,-3.46787,,CENTRE_SANTE,PUBLIQUE,0216,
CSU-DM PUBLIC de BONGO VILLAGE,,5.50515,-3.55056,,CENTRE_SANTE,PUBLIQUE,2658,
CSR-D PUBLIC de FRAMBO,,5.12425,-2.96284,,CENTRE_SANTE,PUBLIQUE,0352,
CSR-DM PUBLIC de EBOINDA,,5.1536,-3.1076,,CENTRE_SANTE,PUBLIQUE,1361,
CSR-DM PUBLIC de EBOKO,,5.155300001,-3.0851,,CENTRE_SANTE,PUBLIQUE,9840,
CSR-DM PUBLIC de EDJAMBO,,5.19585,-2.96665,,CENTRE_SANTE,PUBLIQUE,0350,
CSR-DM PUBLIC de N'GUIEME,,5.148600001,-3.052,,CENTRE_SANTE,PUBLIQUE,0357,
HG PUBLIC de TIAPOUM,,5.1358,-3.0253,,CH,PUBLIQUE,0361,
CSR-DM PUBLIC de DJEMISSIKRO,,5.26623,-2.97884,,CENTRE_SANTE,PUBLIQUE,9808,
CSR-D PUBLIC DE ELEHOBABO,,5.17451,-2.94069,,CENTRE_SANTE,PUBLIQUE,1077,
CSR-DM PUBLIC de MALAMALAKRO,,5.23696,-2.97214,,CENTRE_SANTE,PUBLIQUE,0206,
CSU-DM PUBLIC de NOUAMOU,,5.17621,-2.90332,,CENTRE_SANTE,PUBLIQUE,0355,
CSR-DM PUBLIC de SAYKRO,,5.26747,-2.78265,,CENTRE_SANTE,PUBLIQUE,0359,
CSU-DM PUBLIC de NOE,,5.2861,-2.7912,,CENTRE_SANTE,PUBLIQUE,0353,
CSR-DM PUBLIC de SEPENEDIOKAHA (non fonctionnel),,9.842,-5.162,,CENTRE_SANTE,PUBLIQUE,,
CSR-DM PUBLIC de SOKORO2 (non fonctionnel),,9.533,-5.23,,CENTRE_SANTE,PUBLIQUE,,
